seed,fold,variant,model,r2,cutoff_age,sex,n
286,1,full_no_anthro,Ridge,0.7171896344274391,17,Male,2889
286,1,full_no_anthro,GradientBoosting,0.703925378088675,17,Male,2889
286,2,trajectory_only,Ridge,0.7487662449741058,17,Male,2889
286,2,trajectory_only,GradientBoosting,0.7425673669970376,17,Male,2889
286,2,traj_wind,Ridge,0.7481987051543948,17,Male,2889
286,2,traj_wind,GradientBoosting,0.7378333571793305,17,Male,2889
286,2,full_no_anthro,Ridge,0.7565026922686017,17,Male,2889
286,2,full_no_anthro,GradientBoosting,0.7507906579874717,17,Male,2889
286,3,trajectory_only,Ridge,0.7593567316592621,17,Male,2889
286,3,trajectory_only,GradientBoosting,0.7551314016032042,17,Male,2889
286,3,traj_wind,Ridge,0.7592070971993912,17,Male,2889
286,3,traj_wind,GradientBoosting,0.7570487048340611,17,Male,2889
286,3,full_no_anthro,Ridge,0.7731718922731079,17,Male,2889
286,3,full_no_anthro,GradientBoosting,0.7689861503092152,17,Male,2889
286,4,trajectory_only,Ridge,0.7316881613069535,17,Male,2889
286,4,trajectory_only,GradientBoosting,0.73476116431839,17,Male,2889
286,4,traj_wind,Ridge,0.7313480793145981,17,Male,2889
286,4,traj_wind,GradientBoosting,0.728573510477883,17,Male,2889
286,4,full_no_anthro,Ridge,0.7419821025002911,17,Male,2889
286,4,full_no_anthro,GradientBoosting,0.7383259051519379,17,Male,2889
287,0,trajectory_only,Ridge,0.7339530141213608,17,Male,2889
287,0,trajectory_only,GradientBoosting,0.7194344237115116,17,Male,2889
287,0,traj_wind,Ridge,0.7325418483397701,17,Male,2889
287,0,traj_wind,GradientBoosting,0.7158384253751661,17,Male,2889
287,0,full_no_anthro,Ridge,0.7476809736410533,17,Male,2889
287,0,full_no_anthro,GradientBoosting,0.734085973879263,17,Male,2889
287,1,trajectory_only,Ridge,0.7457842404099584,17,Male,2889
287,1,trajectory_only,GradientBoosting,0.7353380481253045,17,Male,2889
287,1,traj_wind,Ridge,0.7456467133548813,17,Male,2889
287,1,traj_wind,GradientBoosting,0.739624580666684,17,Male,2889
287,1,full_no_anthro,Ridge,0.750917641131255,17,Male,2889
287,1,full_no_anthro,GradientBoosting,0.7486874045246124,17,Male,2889
287,2,trajectory_only,Ridge,0.7453326607350013,17,Male,2889
287,2,trajectory_only,GradientBoosting,0.7482680745748809,17,Male,2889
287,2,traj_wind,Ridge,0.7469335883778652,17,Male,2889
287,2,traj_wind,GradientBoosting,0.7509910267395479,17,Male,2889
287,2,full_no_anthro,Ridge,0.7577970776950869,17,Male,2889
287,2,full_no_anthro,GradientBoosting,0.7579920220719352,17,Male,2889
287,3,trajectory_only,Ridge,0.7568376107609134,17,Male,2889
287,3,trajectory_only,GradientBoosting,0.7561297863005372,17,Male,2889
287,3,traj_wind,Ridge,0.7536975850668493,17,Male,2889
287,3,traj_wind,GradientBoosting,0.750038380709364,17,Male,2889
287,3,full_no_anthro,Ridge,0.7633775031107278,17,Male,2889
287,3,full_no_anthro,GradientBoosting,0.7665207639076577,17,Male,2889
287,4,trajectory_only,Ridge,0.7221965487012055,17,Male,2889
287,4,trajectory_only,GradientBoosting,0.7166265685706814,17,Male,2889
287,4,traj_wind,Ridge,0.7272747385901484,17,Male,2889
287,4,traj_wind,GradientBoosting,0.7190898147502826,17,Male,2889
287,4,full_no_anthro,Ridge,0.7407060726138879,17,Male,2889
287,4,full_no_anthro,GradientBoosting,0.7399457430544225,17,Male,2889
288,0,trajectory_only,Ridge,0.7411065204676534,17,Male,2889
288,0,trajectory_only,GradientBoosting,0.7277289985574891,17,Male,2889
288,0,traj_wind,Ridge,0.7441678066542496,17,Male,2889
288,0,traj_wind,GradientBoosting,0.7295952088239079,17,Male,2889
288,0,full_no_anthro,Ridge,0.7550932773781044,17,Male,2889
288,0,full_no_anthro,GradientBoosting,0.738693010506389,17,Male,2889
288,1,trajectory_only,Ridge,0.7496214679893585,17,Male,2889
288,1,trajectory_only,GradientBoosting,0.7502085826578133,17,Male,2889
288,1,traj_wind,Ridge,0.7466740711558489,17,Male,2889
288,1,traj_wind,GradientBoosting,0.7479895224756427,17,Male,2889
288,1,full_no_anthro,Ridge,0.7544123298337897,17,Male,2889
288,1,full_no_anthro,GradientBoosting,0.7533515377085201,17,Male,2889
288,2,trajectory_only,Ridge,0.7624365705442525,17,Male,2889
288,2,trajectory_only,GradientBoosting,0.764880008889534,17,Male,2889
288,2,traj_wind,Ridge,0.7616967845368038,17,Male,2889
288,2,traj_wind,GradientBoosting,0.7596285263693923,17,Male,2889
288,2,full_no_anthro,Ridge,0.7719307033559218,17,Male,2889
288,2,full_no_anthro,GradientBoosting,0.768092475590225,17,Male,2889
288,3,trajectory_only,Ridge,0.7274028985862229,17,Male,2889
288,3,trajectory_only,GradientBoosting,0.7236781091683446,17,Male,2889
288,3,traj_wind,Ridge,0.7244156918352912,17,Male,2889
288,3,traj_wind,GradientBoosting,0.719999954001987,17,Male,2889
288,3,full_no_anthro,Ridge,0.7356562658870931,17,Male,2889
288,3,full_no_anthro,GradientBoosting,0.7259867792280243,17,Male,2889
288,4,trajectory_only,Ridge,0.7371052873665269,17,Male,2889
288,4,trajectory_only,GradientBoosting,0.7333313348072068,17,Male,2889
288,4,traj_wind,Ridge,0.7378804165801217,17,Male,2889
288,4,traj_wind,GradientBoosting,0.7325958356849459,17,Male,2889
288,4,full_no_anthro,Ridge,0.7475973402446614,17,Male,2889
288,4,full_no_anthro,GradientBoosting,0.7426571492219456,17,Male,2889
289,0,trajectory_only,Ridge,0.7605914506080409,17,Male,2889
289,0,trajectory_only,GradientBoosting,0.7534757819712516,17,Male,2889
289,0,traj_wind,Ridge,0.7606576424535554,17,Male,2889
289,0,traj_wind,GradientBoosting,0.7487068766567494,17,Male,2889
289,0,full_no_anthro,Ridge,0.7710434411975744,17,Male,2889
289,0,full_no_anthro,GradientBoosting,0.7663890184151929,17,Male,2889
289,1,trajectory_only,Ridge,0.7432296157004017,17,Male,2889
289,1,trajectory_only,GradientBoosting,0.7419608696771274,17,Male,2889
289,1,traj_wind,Ridge,0.7414332924368643,17,Male,2889
289,1,traj_wind,GradientBoosting,0.7348437375804163,17,Male,2889
289,1,full_no_anthro,Ridge,0.7512408945844251,17,Male,2889
289,1,full_no_anthro,GradientBoosting,0.7477554864128941,17,Male,2889
289,2,trajectory_only,Ridge,0.7443923316371708,17,Male,2889
289,2,trajectory_only,GradientBoosting,0.7420744377146451,17,Male,2889
289,2,traj_wind,Ridge,0.7468392409484597,17,Male,2889
289,2,traj_wind,GradientBoosting,0.7412841070628136,17,Male,2889
289,2,full_no_anthro,Ridge,0.7608623724299529,17,Male,2889
289,2,full_no_anthro,GradientBoosting,0.7542531998559865,17,Male,2889
289,3,trajectory_only,Ridge,0.7330921346834759,17,Male,2889
289,3,trajectory_only,GradientBoosting,0.7341294150403563,17,Male,2889
289,3,traj_wind,Ridge,0.7336685576793278,17,Male,2889
289,3,traj_wind,GradientBoosting,0.7311859220564669,17,Male,2889
289,3,full_no_anthro,Ridge,0.7453954470616175,17,Male,2889
289,3,full_no_anthro,GradientBoosting,0.749284034076299,17,Male,2889
289,4,trajectory_only,Ridge,0.7370716204059569,17,Male,2889
289,4,trajectory_only,GradientBoosting,0.7341347593864342,17,Male,2889
289,4,traj_wind,Ridge,0.7391956057331959,17,Male,2889
289,4,traj_wind,GradientBoosting,0.7319424356134944,17,Male,2889
289,4,full_no_anthro,Ridge,0.7452192157966381,17,Male,2889
289,4,full_no_anthro,GradientBoosting,0.7445585717407295,17,Male,2889
290,0,trajectory_only,Ridge,0.7356926236834906,17,Male,2889
290,0,trajectory_only,GradientBoosting,0.7358190600657366,17,Male,2889
290,0,traj_wind,Ridge,0.7376321449501633,17,Male,2889
290,0,traj_wind,GradientBoosting,0.7407618137529601,17,Male,2889
290,0,full_no_anthro,Ridge,0.7514162594838103,17,Male,2889
290,0,full_no_anthro,GradientBoosting,0.7497756818577316,17,Male,2889
290,1,trajectory_only,Ridge,0.7362024803439493,17,Male,2889
290,1,trajectory_only,GradientBoosting,0.7368606108474516,17,Male,2889
290,1,traj_wind,Ridge,0.7337514629212765,17,Male,2889
290,1,traj_wind,GradientBoosting,0.7278875885170627,17,Male,2889
290,1,full_no_anthro,Ridge,0.747008660616596,17,Male,2889
290,1,full_no_anthro,GradientBoosting,0.7427379904901545,17,Male,2889
290,2,trajectory_only,Ridge,0.7496289245056695,17,Male,2889
290,2,trajectory_only,GradientBoosting,0.7326290179243735,17,Male,2889
290,2,traj_wind,Ridge,0.7533107701314596,17,Male,2889
290,2,traj_wind,GradientBoosting,0.73604633313474,17,Male,2889
290,2,full_no_anthro,Ridge,0.763852666192185,17,Male,2889
290,2,full_no_anthro,GradientBoosting,0.7502444846498746,17,Male,2889
290,3,trajectory_only,Ridge,0.7458485680214126,17,Male,2889
290,3,trajectory_only,GradientBoosting,0.740843966735133,17,Male,2889
290,3,traj_wind,Ridge,0.745585657372291,17,Male,2889
290,3,traj_wind,GradientBoosting,0.7383055685814081,17,Male,2889
290,3,full_no_anthro,Ridge,0.7553703913307774,17,Male,2889
290,3,full_no_anthro,GradientBoosting,0.7414301320077126,17,Male,2889
290,4,trajectory_only,Ridge,0.7438248497538101,17,Male,2889
290,4,trajectory_only,GradientBoosting,0.7354853178361316,17,Male,2889
290,4,traj_wind,Ridge,0.7447472013691767,17,Male,2889
290,4,traj_wind,GradientBoosting,0.7401814632186542,17,Male,2889
290,4,full_no_anthro,Ridge,0.7462912509952171,17,Male,2889
290,4,full_no_anthro,GradientBoosting,0.744597519492898,17,Male,2889
291,0,trajectory_only,Ridge,0.7074326626128776,17,Male,2889
291,0,trajectory_only,GradientBoosting,0.7083508881360089,17,Male,2889
291,0,traj_wind,Ridge,0.7103974264474033,17,Male,2889
291,0,traj_wind,GradientBoosting,0.7095975352810024,17,Male,2889
291,0,full_no_anthro,Ridge,0.7212646646855764,17,Male,2889
291,0,full_no_anthro,GradientBoosting,0.7195881274057652,17,Male,2889
291,1,trajectory_only,Ridge,0.7608653365903703,17,Male,2889
291,1,trajectory_only,GradientBoosting,0.7555263833381296,17,Male,2889
291,1,traj_wind,Ridge,0.7598340952012861,17,Male,2889
291,1,traj_wind,GradientBoosting,0.7556411464740401,17,Male,2889
291,1,full_no_anthro,Ridge,0.7708695317112175,17,Male,2889
291,1,full_no_anthro,GradientBoosting,0.7713460646294076,17,Male,2889
291,2,trajectory_only,Ridge,0.7160354833225111,17,Male,2889
291,2,trajectory_only,GradientBoosting,0.7142547445143312,17,Male,2889
291,2,traj_wind,Ridge,0.7165417266582558,17,Male,2889
291,2,traj_wind,GradientBoosting,0.7069493322938583,17,Male,2889
291,2,full_no_anthro,Ridge,0.7275640018862464,17,Male,2889
291,2,full_no_anthro,GradientBoosting,0.7283381594113927,17,Male,2889
291,3,trajectory_only,Ridge,0.7518566382432508,17,Male,2889
291,3,trajectory_only,GradientBoosting,0.7540795137498032,17,Male,2889
291,3,traj_wind,Ridge,0.7517176160295866,17,Male,2889
291,3,traj_wind,GradientBoosting,0.7479348851501251,17,Male,2889
291,3,full_no_anthro,Ridge,0.7613917735599535,17,Male,2889
291,3,full_no_anthro,GradientBoosting,0.756237160001437,17,Male,2889
291,4,trajectory_only,Ridge,0.7653495994285298,17,Male,2889
291,4,trajectory_only,GradientBoosting,0.7543915414792832,17,Male,2889
291,4,traj_wind,Ridge,0.766511384998093,17,Male,2889
291,4,traj_wind,GradientBoosting,0.7597307354358025,17,Male,2889
291,4,full_no_anthro,Ridge,0.778074210669059,17,Male,2889
291,4,full_no_anthro,GradientBoosting,0.7696363531327807,17,Male,2889
292,0,trajectory_only,Ridge,0.7572724683568852,17,Male,2889
292,0,trajectory_only,GradientBoosting,0.7445758280617236,17,Male,2889
292,0,traj_wind,Ridge,0.7567574028064982,17,Male,2889
292,0,traj_wind,GradientBoosting,0.7470019491108387,17,Male,2889
292,0,full_no_anthro,Ridge,0.7664623310647615,17,Male,2889
292,0,full_no_anthro,GradientBoosting,0.7547301650888127,17,Male,2889
292,1,trajectory_only,Ridge,0.742105020359492,17,Male,2889
292,1,trajectory_only,GradientBoosting,0.7297534358317689,17,Male,2889
292,1,traj_wind,Ridge,0.7432986379487454,17,Male,2889
292,1,traj_wind,GradientBoosting,0.7343264461306167,17,Male,2889
292,1,full_no_anthro,Ridge,0.7563703107110908,17,Male,2889
292,1,full_no_anthro,GradientBoosting,0.7474116478674204,17,Male,2889
292,2,trajectory_only,Ridge,0.7421253815416775,17,Male,2889
292,2,trajectory_only,GradientBoosting,0.7505099673180975,17,Male,2889
292,2,traj_wind,Ridge,0.7408028791532397,17,Male,2889
292,2,traj_wind,GradientBoosting,0.7448045523254164,17,Male,2889
292,2,full_no_anthro,Ridge,0.7558794895370434,17,Male,2889
292,2,full_no_anthro,GradientBoosting,0.7573376198790174,17,Male,2889
292,3,trajectory_only,Ridge,0.7300242456630002,17,Male,2889
292,3,trajectory_only,GradientBoosting,0.7210727826947951,17,Male,2889
292,3,traj_wind,Ridge,0.7332237978312182,17,Male,2889
292,3,traj_wind,GradientBoosting,0.7255211191698157,17,Male,2889
292,3,full_no_anthro,Ridge,0.7362883043944408,17,Male,2889
292,3,full_no_anthro,GradientBoosting,0.7357839303668561,17,Male,2889
292,4,trajectory_only,Ridge,0.7353786606535004,17,Male,2889
292,4,trajectory_only,GradientBoosting,0.7312676353063035,17,Male,2889
292,4,traj_wind,Ridge,0.7378064542633143,17,Male,2889
292,4,traj_wind,GradientBoosting,0.7293872821263562,17,Male,2889
292,4,full_no_anthro,Ridge,0.7453940082657471,17,Male,2889
292,4,full_no_anthro,GradientBoosting,0.7419180990115961,17,Male,2889
293,0,trajectory_only,Ridge,0.7578942337143807,17,Male,2889
293,0,trajectory_only,GradientBoosting,0.7488889962188507,17,Male,2889
293,0,traj_wind,Ridge,0.7561142855834908,17,Male,2889
293,0,traj_wind,GradientBoosting,0.7431165133798884,17,Male,2889
293,0,full_no_anthro,Ridge,0.7636765540589934,17,Male,2889
293,0,full_no_anthro,GradientBoosting,0.7588518079810049,17,Male,2889
293,1,trajectory_only,Ridge,0.7353740972397111,17,Male,2889
293,1,trajectory_only,GradientBoosting,0.7283406377260808,17,Male,2889
293,1,traj_wind,Ridge,0.734995695693873,17,Male,2889
293,1,traj_wind,GradientBoosting,0.7259534862025103,17,Male,2889
293,1,full_no_anthro,Ridge,0.7532344391159338,17,Male,2889
293,1,full_no_anthro,GradientBoosting,0.7434742349965746,17,Male,2889
293,2,trajectory_only,Ridge,0.7618150252150582,17,Male,2889
293,2,trajectory_only,GradientBoosting,0.7722140292529183,17,Male,2889
293,2,traj_wind,Ridge,0.7616025667709384,17,Male,2889
293,2,traj_wind,GradientBoosting,0.777785603715993,17,Male,2889
293,2,full_no_anthro,Ridge,0.7734231504191438,17,Male,2889
293,2,full_no_anthro,GradientBoosting,0.7849279772369784,17,Male,2889
293,3,trajectory_only,Ridge,0.7167657620250425,17,Male,2889
293,3,trajectory_only,GradientBoosting,0.7178817061044299,17,Male,2889
293,3,traj_wind,Ridge,0.7195339107264203,17,Male,2889
293,3,traj_wind,GradientBoosting,0.7149472491493757,17,Male,2889
293,3,full_no_anthro,Ridge,0.7367784755253586,17,Male,2889
293,3,full_no_anthro,GradientBoosting,0.7317002956866533,17,Male,2889
293,4,trajectory_only,Ridge,0.7248855344430065,17,Male,2889
293,4,trajectory_only,GradientBoosting,0.7323184752565806,17,Male,2889
293,4,traj_wind,Ridge,0.7268484569306195,17,Male,2889
293,4,traj_wind,GradientBoosting,0.737915301576795,17,Male,2889
293,4,full_no_anthro,Ridge,0.7249812787779626,17,Male,2889
293,4,full_no_anthro,GradientBoosting,0.7302333877356988,17,Male,2889
294,0,trajectory_only,Ridge,0.759527891129147,17,Male,2889
294,0,trajectory_only,GradientBoosting,0.765822714643042,17,Male,2889
294,0,traj_wind,Ridge,0.7597407583686924,17,Male,2889
294,0,traj_wind,GradientBoosting,0.7657495288138387,17,Male,2889
294,0,full_no_anthro,Ridge,0.7671555010049387,17,Male,2889
294,0,full_no_anthro,GradientBoosting,0.7677302475552996,17,Male,2889
294,1,trajectory_only,Ridge,0.7640531168936064,17,Male,2889
294,1,trajectory_only,GradientBoosting,0.7634925205517997,17,Male,2889
294,1,traj_wind,Ridge,0.7688609582047932,17,Male,2889
294,1,traj_wind,GradientBoosting,0.76304613108496,17,Male,2889
294,1,full_no_anthro,Ridge,0.7738607088267053,17,Male,2889
294,1,full_no_anthro,GradientBoosting,0.7747469621846231,17,Male,2889
294,2,trajectory_only,Ridge,0.7371937426122295,17,Male,2889
294,2,trajectory_only,GradientBoosting,0.7264598108572674,17,Male,2889
294,2,traj_wind,Ridge,0.7380207429521617,17,Male,2889
294,2,traj_wind,GradientBoosting,0.7220416489267544,17,Male,2889
294,2,full_no_anthro,Ridge,0.7485588523402709,17,Male,2889
294,2,full_no_anthro,GradientBoosting,0.7417512205562526,17,Male,2889
294,3,trajectory_only,Ridge,0.6869179485353947,17,Male,2889
294,3,trajectory_only,GradientBoosting,0.6814256893263511,17,Male,2889
294,3,traj_wind,Ridge,0.6901899317082609,17,Male,2889
294,3,traj_wind,GradientBoosting,0.6836805478694487,17,Male,2889
294,3,full_no_anthro,Ridge,0.7059044953855809,17,Male,2889
294,3,full_no_anthro,GradientBoosting,0.6919443513636301,17,Male,2889
294,4,trajectory_only,Ridge,0.7530649501135787,17,Male,2889
294,4,trajectory_only,GradientBoosting,0.7480995554570562,17,Male,2889
294,4,traj_wind,Ridge,0.7486647190351019,17,Male,2889
294,4,traj_wind,GradientBoosting,0.7357135341989081,17,Male,2889
294,4,full_no_anthro,Ridge,0.7618394174012953,17,Male,2889
294,4,full_no_anthro,GradientBoosting,0.7521805903904863,17,Male,2889
295,0,trajectory_only,Ridge,0.7229607314172554,17,Male,2889
295,0,trajectory_only,GradientBoosting,0.7206162102272975,17,Male,2889
295,0,traj_wind,Ridge,0.7273354386668325,17,Male,2889
295,0,traj_wind,GradientBoosting,0.7239418493219618,17,Male,2889
295,0,full_no_anthro,Ridge,0.7343907510816574,17,Male,2889
295,0,full_no_anthro,GradientBoosting,0.7405264705504608,17,Male,2889
295,1,trajectory_only,Ridge,0.7608018550757025,17,Male,2889
295,1,trajectory_only,GradientBoosting,0.7472329877716453,17,Male,2889
295,1,traj_wind,Ridge,0.7625715365009205,17,Male,2889
295,1,traj_wind,GradientBoosting,0.7527528640310674,17,Male,2889
295,1,full_no_anthro,Ridge,0.7753578403823447,17,Male,2889
295,1,full_no_anthro,GradientBoosting,0.7636856027700333,17,Male,2889
295,2,trajectory_only,Ridge,0.703117995544729,17,Male,2889
295,2,trajectory_only,GradientBoosting,0.7003256868593325,17,Male,2889
295,2,traj_wind,Ridge,0.7047687078764318,17,Male,2889
295,2,traj_wind,GradientBoosting,0.6934194097813497,17,Male,2889
295,2,full_no_anthro,Ridge,0.7172184380445845,17,Male,2889
295,2,full_no_anthro,GradientBoosting,0.711826301659017,17,Male,2889
295,3,trajectory_only,Ridge,0.771929981866985,17,Male,2889
295,3,trajectory_only,GradientBoosting,0.766656338865288,17,Male,2889
295,3,traj_wind,Ridge,0.7713674957846608,17,Male,2889
295,3,traj_wind,GradientBoosting,0.7693502484161129,17,Male,2889
295,3,full_no_anthro,Ridge,0.7791483737872392,17,Male,2889
295,3,full_no_anthro,GradientBoosting,0.7706204190403589,17,Male,2889
295,4,trajectory_only,Ridge,0.743306672587643,17,Male,2889
295,4,trajectory_only,GradientBoosting,0.74000354754937,17,Male,2889
295,4,traj_wind,Ridge,0.7399682970642746,17,Male,2889
295,4,traj_wind,GradientBoosting,0.7344727377884619,17,Male,2889
295,4,full_no_anthro,Ridge,0.7482345432478114,17,Male,2889
295,4,full_no_anthro,GradientBoosting,0.7423790635199177,17,Male,2889
296,0,trajectory_only,Ridge,0.7319930357267801,17,Male,2889
296,0,trajectory_only,GradientBoosting,0.726419971821382,17,Male,2889
296,0,traj_wind,Ridge,0.7320473370428311,17,Male,2889
296,0,traj_wind,GradientBoosting,0.7278355695807457,17,Male,2889
296,0,full_no_anthro,Ridge,0.7411967247390114,17,Male,2889
296,0,full_no_anthro,GradientBoosting,0.7419223417677863,17,Male,2889
296,1,trajectory_only,Ridge,0.7436525341142044,17,Male,2889
296,1,trajectory_only,GradientBoosting,0.7423067030127631,17,Male,2889
296,1,traj_wind,Ridge,0.744566459160622,17,Male,2889
296,1,traj_wind,GradientBoosting,0.7380866154355548,17,Male,2889
296,1,full_no_anthro,Ridge,0.7453919174413846,17,Male,2889
296,1,full_no_anthro,GradientBoosting,0.7447990855204887,17,Male,2889
296,2,trajectory_only,Ridge,0.7413325761820777,17,Male,2889
296,2,trajectory_only,GradientBoosting,0.7377972466285874,17,Male,2889
296,2,traj_wind,Ridge,0.7424537273731189,17,Male,2889
296,2,traj_wind,GradientBoosting,0.7471568121939363,17,Male,2889
296,2,full_no_anthro,Ridge,0.7594991112037,17,Male,2889
296,2,full_no_anthro,GradientBoosting,0.7597979384415304,17,Male,2889
296,3,trajectory_only,Ridge,0.7292255573484409,17,Male,2889
296,3,trajectory_only,GradientBoosting,0.7243722463122086,17,Male,2889
296,3,traj_wind,Ridge,0.7274457310977631,17,Male,2889
296,3,traj_wind,GradientBoosting,0.7199359654699844,17,Male,2889
296,3,full_no_anthro,Ridge,0.7415141788683876,17,Male,2889
296,3,full_no_anthro,GradientBoosting,0.7377963650868354,17,Male,2889
296,4,trajectory_only,Ridge,0.7662851393221071,17,Male,2889
296,4,trajectory_only,GradientBoosting,0.7523375699797643,17,Male,2889
296,4,traj_wind,Ridge,0.7675956215159208,17,Male,2889
296,4,traj_wind,GradientBoosting,0.7603956238058562,17,Male,2889
296,4,full_no_anthro,Ridge,0.7793298559220067,17,Male,2889
296,4,full_no_anthro,GradientBoosting,0.7660461863189427,17,Male,2889
297,0,trajectory_only,Ridge,0.7158695312291818,17,Male,2889
297,0,trajectory_only,GradientBoosting,0.7100705397647635,17,Male,2889
297,0,traj_wind,Ridge,0.7182162405303794,17,Male,2889
297,0,traj_wind,GradientBoosting,0.7090223887327871,17,Male,2889
297,0,full_no_anthro,Ridge,0.728304288280135,17,Male,2889
297,0,full_no_anthro,GradientBoosting,0.7168822576799003,17,Male,2889
297,1,trajectory_only,Ridge,0.7352760649112963,17,Male,2889
297,1,trajectory_only,GradientBoosting,0.7314570546292558,17,Male,2889
297,1,traj_wind,Ridge,0.7345971428539992,17,Male,2889
297,1,traj_wind,GradientBoosting,0.7369543396275514,17,Male,2889
297,1,full_no_anthro,Ridge,0.7416687327759564,17,Male,2889
297,1,full_no_anthro,GradientBoosting,0.7495308170592625,17,Male,2889
297,2,trajectory_only,Ridge,0.7718098886576947,17,Male,2889
297,2,trajectory_only,GradientBoosting,0.7658917502557159,17,Male,2889
297,2,traj_wind,Ridge,0.7718949663779481,17,Male,2889
297,2,traj_wind,GradientBoosting,0.7695979016372705,17,Male,2889
297,2,full_no_anthro,Ridge,0.7766740472558485,17,Male,2889
297,2,full_no_anthro,GradientBoosting,0.7755011358822265,17,Male,2889
297,3,trajectory_only,Ridge,0.7158126975770589,17,Male,2889
297,3,trajectory_only,GradientBoosting,0.7204266944571528,17,Male,2889
297,3,traj_wind,Ridge,0.717352335532244,17,Male,2889
297,3,traj_wind,GradientBoosting,0.718104844267202,17,Male,2889
297,3,full_no_anthro,Ridge,0.7336967485374444,17,Male,2889
297,3,full_no_anthro,GradientBoosting,0.7312400081276427,17,Male,2889
297,4,trajectory_only,Ridge,0.7697074691874445,17,Male,2889
297,4,trajectory_only,GradientBoosting,0.7603164593141343,17,Male,2889
297,4,traj_wind,Ridge,0.7693468367804543,17,Male,2889
297,4,traj_wind,GradientBoosting,0.7547764938223047,17,Male,2889
297,4,full_no_anthro,Ridge,0.781890898595848,17,Male,2889
297,4,full_no_anthro,GradientBoosting,0.7698736571802105,17,Male,2889
298,0,trajectory_only,Ridge,0.7650987183285944,17,Male,2889
298,0,trajectory_only,GradientBoosting,0.7619818351207253,17,Male,2889
298,0,traj_wind,Ridge,0.765553339329212,17,Male,2889
298,0,traj_wind,GradientBoosting,0.7578349233662537,17,Male,2889
298,0,full_no_anthro,Ridge,0.7735308635656956,17,Male,2889
298,0,full_no_anthro,GradientBoosting,0.770358857193371,17,Male,2889
298,1,trajectory_only,Ridge,0.7074483567372731,17,Male,2889
298,1,trajectory_only,GradientBoosting,0.7044288616351984,17,Male,2889
298,1,traj_wind,Ridge,0.7085811865019548,17,Male,2889
298,1,traj_wind,GradientBoosting,0.6970026659723648,17,Male,2889
298,1,full_no_anthro,Ridge,0.7200119124463842,17,Male,2889
298,1,full_no_anthro,GradientBoosting,0.7183263172669744,17,Male,2889
298,2,trajectory_only,Ridge,0.785953751583974,17,Male,2889
298,2,trajectory_only,GradientBoosting,0.7851312921463242,17,Male,2889
298,2,traj_wind,Ridge,0.788638191837546,17,Male,2889
298,2,traj_wind,GradientBoosting,0.7835524472544094,17,Male,2889
298,2,full_no_anthro,Ridge,0.7980617383234998,17,Male,2889
298,2,full_no_anthro,GradientBoosting,0.7955465855319839,17,Male,2889
298,3,trajectory_only,Ridge,0.6973934192710278,17,Male,2889
298,3,trajectory_only,GradientBoosting,0.6974498351444056,17,Male,2889
298,3,traj_wind,Ridge,0.6940372932618046,17,Male,2889
298,3,traj_wind,GradientBoosting,0.6946146860168094,17,Male,2889
298,3,full_no_anthro,Ridge,0.7102748625001334,17,Male,2889
298,3,full_no_anthro,GradientBoosting,0.7071300293215308,17,Male,2889
298,4,trajectory_only,Ridge,0.7359879862584982,17,Male,2889
298,4,trajectory_only,GradientBoosting,0.7210512491632899,17,Male,2889
298,4,traj_wind,Ridge,0.7370024633205015,17,Male,2889
298,4,traj_wind,GradientBoosting,0.7233017012121042,17,Male,2889
298,4,full_no_anthro,Ridge,0.7449850740608271,17,Male,2889
298,4,full_no_anthro,GradientBoosting,0.731171290945738,17,Male,2889
299,0,trajectory_only,Ridge,0.7566822422908364,17,Male,2889
299,0,trajectory_only,GradientBoosting,0.7616701284296644,17,Male,2889
299,0,traj_wind,Ridge,0.7582598467541877,17,Male,2889
299,0,traj_wind,GradientBoosting,0.762580787455583,17,Male,2889
299,0,full_no_anthro,Ridge,0.7676987622509667,17,Male,2889
299,0,full_no_anthro,GradientBoosting,0.7760342736149155,17,Male,2889
299,1,trajectory_only,Ridge,0.7199395402749347,17,Male,2889
299,1,trajectory_only,GradientBoosting,0.7326554254853024,17,Male,2889
299,1,traj_wind,Ridge,0.7229826104767573,17,Male,2889
299,1,traj_wind,GradientBoosting,0.7328186798149758,17,Male,2889
299,1,full_no_anthro,Ridge,0.735188500163245,17,Male,2889
299,1,full_no_anthro,GradientBoosting,0.7484098604624172,17,Male,2889
299,2,trajectory_only,Ridge,0.7237763581940369,17,Male,2889
299,2,trajectory_only,GradientBoosting,0.7133728322063663,17,Male,2889
299,2,traj_wind,Ridge,0.7235266744580413,17,Male,2889
299,2,traj_wind,GradientBoosting,0.7067939138753057,17,Male,2889
299,2,full_no_anthro,Ridge,0.7374384064506752,17,Male,2889
299,2,full_no_anthro,GradientBoosting,0.7199055986794562,17,Male,2889
299,3,trajectory_only,Ridge,0.7625481875645996,17,Male,2889
299,3,trajectory_only,GradientBoosting,0.7559200404046545,17,Male,2889
299,3,traj_wind,Ridge,0.7604451044537017,17,Male,2889
299,3,traj_wind,GradientBoosting,0.7532128329979099,17,Male,2889
299,3,full_no_anthro,Ridge,0.7698382434302335,17,Male,2889
299,3,full_no_anthro,GradientBoosting,0.7628126021528463,17,Male,2889
299,4,trajectory_only,Ridge,0.7453046772529288,17,Male,2889
299,4,trajectory_only,GradientBoosting,0.7327471844803587,17,Male,2889
